FailingMethod,Answer.duration,Answer.confidence,Answer.difficulty,GroundTruth,TP,Answer.option,Answer.order,Answer.explanation,Code.LOC,Code.complexity,Worker.score,Worker.profession,Worker.yearsOfExperience,Worker.age,Worker.gender,Worker.country,Answer.explanation_length,Flesch_reading_ease,books,high school,no?,other,other as long as i can remember honestly,other at work,other autodidact,other books,other by myself from books,other diploma,other elementary school,other employer,other first robotics,other forever,other found a book,other had a book on basic when i was a kid,other hobby,other hobbyist,other i really dont remember a time when i couldnt,other instructional books,other java while on the job,other junior high computer class,other leanred more experts at work,other middle school,other mooc,other na,other on the job,other private,other private institute,other professional,other professionally,other self help books,other self study,other self taught,other self-study,other self-taught,other self-taught as a child,other summer camp,other taught myself the basics as a kid,other through work,other training classes,other us army,other when i started programming (at age 9),other work,"there was no ""internet"". i had a trs-80 for gosh sake. we learned from books! made of paper. odd concept",university,web,,.net,3,5,6,a little bit of java,ada,ahk,ajax,asp,asp.net,assembly,autoit,bash,bash and powershell,basic,c,c sharp,c#,c# vb.net java,c+,c++,c++ and python,c/c++,c/c++ and some python and java,css,css3,cuda,developing,do not currently use,dot net and core java,elixir,euphoria,go,groovy,html,html/css (formerly c# and java in previous jobs),html5,jav,java,java c++,java python,javascript,jee,js,jsp,magic,matlab,most c and ksh in past,mql4,mysql,none,none at present,object pascal,peoplesoft,perl,php,php and c++,php/javascript,pl/sql,plsql,python,r,rpg,ruby,ruby & javascript,ruby on rails,sas,scala,scheme,sql,sql (teradata/ms-sql),swift,tera data,various,vb .net java,vb.net,vba,vbs,vbscript,vhdl,visual basic,visual fox pro,visual foxpro,visualbasic,xml
33,-0.4454981232012179,0.36314172535126416,0.7818086004561177,0,0,1,-1.157490915565446,no there is no issue wit that ,0.7594431040528566,0.6835869076981184,1.0142286111005188,3,-0.6719623975463865,-0.6484880782611117,1,7,30.0,106.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.3234395551806086,0.36314172535126416,-0.0061078796910634305,0,0,1,1.3187334311666028,"The ""end"" variable is also not the problem; because it is only defined but never used in this test case.",-0.45378488879938494,-0.4843960206867461,1.0142286111005188,3,-0.31035571208375484,-0.20877737079365632,0,22,104.0,68.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,-0.3545039708411215,0.9803391241696182,-1.5819408399854256,1,0,1,0.08062125780057837,Not an issue ... GIGO ... garbage in; garbage out.  The method says it validates strictly.  See previous discussion.,5.309048077248763,7.691484478007305,1.0142286111005188,2,2.582497771617299,3.308908288945987,1,20,116.0,75.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,-0.37768388917618795,0.36314172535126416,-1.5819408399854256,0,0,1,0.08062125780057837,The getClass call doesn't cause an issue in this case; as it is not casting the object to a string,-0.45378488879938494,-0.4843960206867461,1.0142286111005188,4,1.0155354679458948,-0.31870504766052016,1,21,98.0,76.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,-0.2552222797587507,-2.105647869922152,0.7818086004561177,1,0,0,0.08062125780057837,I am still not sure what could be causing the failure.,4.702434080822641,3.0195527644678473,-1.425594061756673,4,-0.7924979593672639,-0.8683434319948394,1,19,54.0,94.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.32821559573301956,0.9803391241696182,-0.7940243598382445,0,0,1,1.3187334311666028,That looks like the correct way to get the milliseconds of the end time.,-0.45378488879938494,-0.4843960206867461,-0.20568272532807705,3,0.653928782483263,0.5607163672743906,0,21,72.0,91.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.39023736918301305,-0.2540556734670899,-0.0061078796910634305,1,0,1,-1.157490915565446,i tested and i checked,-0.15047789058632455,-0.4843960206867461,-0.20568272532807705,3,-0.6719623975463865,-0.428632724527384,1,28,22.0,100.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.3019108470681715,-2.105647869922152,-0.0061078796910634305,0,0,0,1.3187334311666028,without knowing what getMaxMiddleIndex() and add(SimpleTimePeriod; double) does; it is know for certain if it affects maxMiddleIndex because the function code are available.,0.15282910762673585,-0.4843960206867461,-1.425594061756673,1,2.8235688952590534,0.12100565980693521,1,21,173.0,39.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-0.45449854139413165,0.36314172535126416,0.7818086004561177,0,0,1,1.3187334311666028,there is no issue which effects that error,1.0627501022659172,0.6835869076981184,-1.425594061756673,3,-0.7924979593672639,-0.5385604013942479,0,21,42.0,80.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.18975450236587846,-0.2540556734670899,-0.0061078796910634305,0,0,1,0.08062125780057837,I don't see any errors with the S variable.,-0.45378488879938494,-0.4843960206867461,-1.425594061756673,4,-0.5514268357255093,0.011077982940071375,0,21,43.0,96.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,-0.35440321049191453,-0.2540556734670899,-0.0061078796910634305,1,1,2,0.08062125780057837,s.add method expects one parameter of type timeperiod - in the test; the s.add method is called with two parameters.,-0.45378488879938494,-0.4843960206867461,-0.20568272532807705,1,0.4128576588415086,-0.09884969392679246,1,21,116.0,70.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.21631493041683925,-0.2540556734670899,-0.0061078796910634305,0,0,1,0.08062125780057837,It is getting the data correctly from an array/list and getting the time of the data correctly.,-0.15047789058632455,0.09959544350568617,1.0142286111005188,4,-0.1898201502628776,-1.088198785728567,1,22,95.0,62.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,-0.2168250296846996,-0.2540556734670899,-0.0061078796910634305,0,0,2,1.3187334311666028,"The syntax was missing.    There is no ""class definition"" of an array (you can't find it in any .class file); they're a part of the language itself.",-0.45378488879938494,-0.4843960206867461,-0.20568272532807705,3,-0.31035571208375484,0.011077982940071375,0,6,148.0,87.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.3051439947733506,0.36314172535126416,-0.7940243598382445,0,0,2,0.08062125780057837,It is not minMiddle,-0.45378488879938494,-0.4843960206867461,-0.20568272532807705,3,0.17178653519975412,-0.09884969392679246,1,21,19.0,75.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0.6242644282944025,0.36314172535126416,-0.7940243598382445,1,0,1,0.08062125780057837,This doesn't look like a problem because it is just a character being declared with a single character from the array.,-0.45378488879938494,-0.4843960206867461,1.0142286111005188,3,-0.4308912739046321,0.12100565980693521,1,21,118.0,58.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,-0.352086981964519,0.9803391241696182,-0.0061078796910634305,0,0,1,1.3187334311666028,The method itself wouldn't cause any issues; since this is just verifying the string is not null.,0.15282910762673585,0.09959544350568617,-1.425594061756673,3,0.4128576588415086,-0.09884969392679246,1,22,97.0,71.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.3707526491939978,0.36314172535126416,0.7818086004561177,0,0,2,0.08062125780057837,"Character.codePointAt is attempting to access the index of a CharSequence at index ""pos"" and may be going out of bounds. This is due to ""pos"" being incremented on line 89 inside the While loop.",-0.45378488879938494,0.09959544350568617,1.0142286111005188,3,-0.4308912739046321,-0.20877737079365632,1,21,193.0,62.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,-0.07750621384493403,0.9803391241696182,-0.7940243598382445,1,0,1,0.08062125780057837,The input for this method points to an underscore. The input should only use one underscore. As the third position should be the beginning of the country code; the exception is thrown as it should.,-0.45378488879938494,-0.4843960206867461,-0.20568272532807705,3,-0.4308912739046321,0.4507886904075267,1,22,197.0,76.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.44051426442856745,-2.105647869922152,1.5697250806032987,0,0,0,0.08062125780057837,I don't know,-0.45378488879938494,-0.4843960206867461,-0.20568272532807705,2,-0.4308912739046321,-0.20877737079365632,0,7,12.0,119.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54,-0.41292985932879067,0.9803391241696182,-1.5819408399854256,0,0,1,-1.157490915565446,The function never reaches this statement before the error triggers,-0.45378488879938494,-0.4843960206867461,-0.20568272532807705,4,-0.5514268357255093,-1.3080541394622947,1,22,67.0,52.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.30363888705707126,0.9803391241696182,-0.0061078796910634305,1,1,2,-1.157490915565446,"Yes ; this conditional clause is exactly the place from where the exception is thrown ; because it is not in valid range of ""minutes""",0.15282910762673585,0.09959544350568617,1.0142286111005188,3,-0.06928458844200037,0.23093333667379906,1,7,133.0,65.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,-0.4293134921098462,0.9803391241696182,0.7818086004561177,0,0,1,0.08062125780057837,its an initialization.,-0.45378488879938494,-0.4843960206867461,-0.20568272532807705,3,-0.31035571208375484,-0.20877737079365632,0,21,22.0,34.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5978614382890777,-0.2540556734670899,1.5697250806032987,0,0,1,-1.157490915565446,"i don't see ""SimpleTimePeriod()"" declared before ""new SimpleTimePeriod()""",-0.45378488879938494,-0.4843960206867461,-1.425594061756673,1,-0.6719623975463865,-0.5385604013942479,1,24,73.0,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,-0.09412915245535607,0.36314172535126416,-0.7940243598382445,0,0,1,1.3187334311666028,Because of the ampersands in the if statement; all three parts of the if statement (line 99) must be satisfied to reach line 100. By having length 9; the string does not satisfy the last part of the if statement (len < 7).,0.15282910762673585,-0.4843960206867461,-0.20568272532807705,2,-0.31035571208375484,-0.09884969392679246,1,23,222.0,75.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-0.3875130612413292,0.9803391241696182,-1.5819408399854256,0,0,1,-1.157490915565446,This conditional is working fine and will return if the input is null; preventing the rest of the method from being executed.,0.15282910762673585,1.2675783718905507,1.0142286111005188,4,-0.06928458844200037,-1.1981264625954309,1,22,125.0,57.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.12968981123811582,-2.105647869922152,1.5697250806032987,1,0,0,0.08062125780057837,There very well could be an issue in this variable definition; although I am not sure specifically what it would be.  There are  number of chained method calls here that would need to be examined in more detail in order to really determine if this is the cause of the failure.,-0.45378488879938494,-0.4843960206867461,-1.425594061756673,4,-0.4308912739046321,-1.3080541394622947,1,22,276.0,62.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.3629703591832383,0.36314172535126416,-0.7940243598382445,0,0,1,0.08062125780057837,This would never use the if statement to find the minMiddleIndex because it is looking for the maxMiddleIndex in the following if statement.,-0.15047789058632455,0.09959544350568617,-1.425594061756673,2,1.3771421534085264,1.1103547516087098,0,21,140.0,56.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,-0.33618825836402216,-0.2540556734670899,0.7818086004561177,0,0,1,-1.157490915565446,I do not believe that x is declared as a long (as it's a double); so it would not go into that conditional. Additionally; the absolute value of -0.0 would be 0.0; which is a valid number. Finally; that would not throw a ComparisonFailure like that as far as I know.,-0.45378488879938494,0.09959544350568617,1.0142286111005188,1,-0.06928458844200037,-0.428632724527384,1,23,265.0,78.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,-0.44925522472227325,0.36314172535126416,0.7818086004561177,0,0,2,1.3187334311666028,I believe this is causing the error; however to be honest I don't know why.,0.15282910762673585,0.6835869076981184,-0.20568272532807705,4,-0.7924979593672639,-1.3080541394622947,1,22,75.0,73.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3.6272931289458388,0.36314172535126416,-0.7940243598382445,0,0,1,-1.157490915565446,I don't believe the definition of maxMiddle as a long is itself a problem. It is signed; and is only used with other longs. I'm a little unsure; though; because doing the division after the variable definition could result in a real number and not an integer (we'll lose precision). Maybe it should be a double? However; longs are used throughout the method; so the loss of precision should balance out (i.e we won't compare a long that's been truncated to a double that still contains the fractional component).,-0.45378488879938494,-0.4843960206867461,1.0142286111005188,3,2.8235688952590534,1.8798484896767567,1,22,512.0,64.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2.115214056005769,-0.8712530722854439,-0.0061078796910634305,0,0,1,-1.157490915565446,I think it may be necessary to use assertArrayEquals instead of assertEquals for the test to run successfully. I am only somewhat confident.,-0.15047789058632455,-0.4843960206867461,1.0142286111005188,1,-0.5514268357255093,-0.5385604013942479,1,21,140.0,51.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
